,Unnamed: 0,timestamp,study_name,fold,accuracy_score,cohen_kappa_score,f1_score,precision_score,recall_score,(DirectoryOrganizer) Paths,attributes
137,137,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
138,138,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",6,0.75,0.0,0.8571428571428571,1.0,0.75,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
139,139,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",7,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
140,140,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",8,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
141,141,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",9,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
142,142,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",10,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
143,143,2023-10-29 05:39:20.192533,"choose-Out14_#ConvNeXt_Large,ProjectionMix#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ConvNeXt_Large,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
144,144,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",0,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
145,145,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
146,146,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",2,0.5,0.1999999999999999,0.5,1.0,0.3333333333333333,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
147,147,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
148,148,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",4,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
149,149,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
150,150,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
151,151,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
152,152,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",8,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
153,153,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",9,0.75,0.5,0.8,1.0,0.6666666666666666,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
154,154,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
155,155,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
156,156,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 57}"
157,157,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",1,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 42}"
158,158,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 47}"
159,159,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 52}"
160,160,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",4,0.5,0.1999999999999999,0.5,1.0,0.3333333333333333,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 44}"
161,161,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 42}"
162,162,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 45}"
163,163,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 48}"
164,164,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 46}"
165,165,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 36}"
166,166,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 44}"
167,167,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,GramianAngularField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 42}"
168,168,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 25}"
169,169,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 35}"
170,170,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 24}"
171,171,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 33}"
172,172,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",4,0.5,-0.3333333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 21}"
173,173,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 29}"
174,174,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 30}"
175,175,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 29}"
176,176,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 32}"
177,177,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 24}"
178,178,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",10,0.0,-0.6000000000000001,,0.0,0.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 27}"
179,179,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 29}"
180,180,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",0,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 22}"
181,181,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",1,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 25}"
182,182,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 34}"
183,183,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 25}"
184,184,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",4,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 32}"
185,185,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",5,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 21}"
186,186,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",6,0.75,0.0,0.8571428571428571,1.0,0.75,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 22}"
187,187,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 45}"
188,188,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",8,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 47}"
189,189,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 25}"
190,190,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 38}"
191,191,2023-10-29 05:30:08.228946,"choose-Out14_#GoogLeNet,ProjectionMix#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#GoogLeNet,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 22}"
192,192,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",0,0.0,-0.6000000000000001,,0.0,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
193,193,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",1,0.25,-0.5,0.4,0.5,0.3333333333333333,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
194,194,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",2,0.0,-0.6000000000000001,,0.0,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
195,195,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",3,0.75,0.5,0.8,1.0,0.6666666666666666,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
196,196,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",4,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
197,197,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",5,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
198,198,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",6,0.5,0.0,0.6666666666666666,1.0,0.5,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
199,199,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",7,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
200,200,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",8,0.25,-0.5,,0.0,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
201,201,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
202,202,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
203,203,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
204,204,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",0,0.75,0.5,0.8,1.0,0.6666666666666666,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
205,205,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",1,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
206,206,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",2,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
207,207,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
208,208,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",4,0.25,-0.5,0.4,0.5,0.3333333333333333,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
209,209,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",5,0.5,0.0,0.5,0.5,0.5,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
210,210,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",6,0.5,0.0,0.6666666666666666,1.0,0.5,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
211,211,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",7,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
212,212,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
213,213,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",9,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
214,214,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",10,0.75,0.5,0.8,1.0,0.6666666666666666,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
215,215,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,GramianAngularField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
216,216,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",0,0.25,-0.5,0.4,0.5,0.3333333333333333,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
217,217,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",1,0.25,-0.5,0.4,0.5,0.3333333333333333,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
218,218,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",2,0.5,-0.3333333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
219,219,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
220,220,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",4,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
221,221,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",5,0.5,0.0,,,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
222,222,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",6,0.75,0.0,0.8571428571428571,1.0,0.75,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
223,223,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",7,0.25,0.0,,,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
224,224,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
225,225,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",9,0.25,0.0,,,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
226,226,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",10,0.25,0.0,,,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
227,227,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,MarkovTransitionField#",11,0.0,-0.6000000000000001,,0.0,0.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
228,228,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,ProjectionMix#",0,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
229,229,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,ProjectionMix#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
230,230,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,ProjectionMix#",2,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
231,231,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,ProjectionMix#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
232,232,2023-10-29 05:57:11.290533,"choose-Out14_#EfficientNet_B0,ProjectionMix#",4,0.5,0.1999999999999999,0.5,1.0,0.3333333333333333,"['ignore/saves/best/choose-Out14_#EfficientNet_B0,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
